comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
total_original	Hg	X/FCC	Hg-X/FCC	0.663278026019	ok	32.731657354	0.0340397413813	-1.4638765497	32.3571662649	0.0353017681515	0.388894818692
total_original	Hg	X/SC	Hg-X/SC	0.451995775457	ok	30.0555781066	0.0870813186518	11.0739191426	29.8650803041	0.0816451411688	10.6974799701
total_original	Ho	X/BCC	Ho-X/BCC		missing_fit						
total_original	Ho	X/Diamond	Ho-X/Diamond		missing_fit						
total_original	Ho	X/FCC	Ho-X/FCC		missing_fit						
total_original	Ho	X/SC	Ho-X/SC		missing_fit						
total_original	I	X/BCC	I-X/BCC	0.690496780704	ok	36.4028740172	0.136850225185	5.63792969761	35.9834538728	0.142995351885	5.587363513
total_original	I	X/Diamond	I-X/Diamond	0.632903318159	ok	122.406665029	0.0656350170994	5.27805501212	121.129144716	0.0680539062528	5.22930719275
total_original	I	X/FCC	I-X/FCC	0.779436565247	ok	35.5721316867	0.138520709133	5.66577483866	35.1017971617	0.145087601645	5.63197030538
total_original	I	X/SC	I-X/SC	0.329503895599	ok	41.7783863222	0.136639178998	5.71391976935	41.5592365365	0.139619770812	5.61938149445
total_original	In	X/BCC	In-X/BCC	0.449181630797	ok	27.9773313615	0.211399286782	5.34165420161	27.774768879	0.213107904568	5.51018749256
total_original	In	X/Diamond	In-X/Diamond	0.332789497774	ok	76.8345889008	0.131797388589	5.57413167751	76.4384286307	0.132917233587	5.23141659804
total_original	In	X/FCC	In-X/FCC	0.435059329018	ok	27.6996120072	0.219529042254	5.10591812245	27.5054317589	0.220861212759	5.3167745216
total_original	In	X/SC	In-X/SC	0.335426810667	ok	29.71834622	0.190933938636	5.40188846024	29.5696368358	0.193849753511	4.46330142953
total_original	Ir	X/BCC	Ir-X/BCC		missing_fit						
total_original	Ir	X/Diamond	Ir-X/Diamond		missing_fit						
total_original	Ir	X/FCC	Ir-X/FCC		missing_fit						
total_original	Ir	X/SC	Ir-X/SC		missing_fit						
total_original	K	X/BCC	K-X/BCC	0.165962739758	ok	73.5812458859	0.0223677006503	3.7678299879	73.7711505198	0.0223097424088	3.82978548703
