comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
pseudopotential_improved	Se	X/FCC	Se-X/FCC	0.225640182767	ok	20.3034235183	0.43741715724	4.69475148762	20.3762285219	0.43369278485	4.66251950112
pseudopotential_improved	Se	X/SC	Se-X/SC	0.217043471897	ok	22.6064915066	0.44150635504	4.49007230627	22.684136369	0.438523095019	4.47658950774
pseudopotential_improved	Si	X/BCC	Si-X/BCC	0.545862963804	ok	14.5125463399	0.590815249118	4.5783400266	14.6417016552	0.58275188417	4.6084554009
pseudopotential_improved	Si	X/Diamond	Si-X/Diamond	0.304804614451	ok	40.7146124972	0.550875019701	4.27541698172	40.9094178195	0.552298639494	4.3113001151
pseudopotential_improved	Si	X/FCC	Si-X/FCC	0.66420782683	ok	14.3182415153	0.526882881243	4.36606581851	14.4765957138	0.517096389082	4.3745469492
pseudopotential_improved	Si	X/SC	Si-X/SC	0.344591922954	ok	16.135823851	0.634386925088	4.79611268122	16.2240606854	0.630942652019	4.83105019425
pseudopotential_improved	Sm	X/BCC	Sm-X/BCC		missing_fit						
pseudopotential_improved	Sm	X/Diamond	Sm-X/Diamond		missing_fit						
pseudopotential_improved	Sm	X/FCC	Sm-X/FCC		missing_fit						
pseudopotential_improved	Sm	X/SC	Sm-X/SC		missing_fit						
pseudopotential_improved	Sn	X/BCC	Sn-X/BCC	0.86285329446	ok	28.0609754	0.295335854195	4.55243839847	27.6484094075	0.2947561628	4.59546629004
pseudopotential_improved	Sn	X/Diamond	Sn-X/Diamond	0.478969805402	ok	74.2686284905	0.212522379344	4.68701162817	73.6853444258	0.222784541063	4.89016045563
pseudopotential_improved	Sn	X/FCC	Sn-X/FCC	0.786987817665	ok	28.3872293648	0.293436078864	4.61571212745	28.0133375851	0.292759386465	4.63126153304
pseudopotential_improved	Sn	X/SC	Sn-X/SC	0.863261730375	ok	29.8818279642	0.276359370557	5.53559607233	29.4368705986	0.285894867739	5.64062591169
pseudopotential_improved	Sr	X/BCC	Sr-X/BCC	0.0142449541135	ok	54.0143608381	0.071841108564	3.69111137108	54.0024831612	0.0718483789642	3.68525643471
pseudopotential_improved	Sr	X/Diamond	Sr-X/Diamond	0.0785707812115	ok	223.960826155	0.0165523379241	3.01859459463	223.696393265	0.0166335569127	2.87855003338
